iso_num,country,year,avg_temp_absolute,avg_temp_change
242,Fiji,1966,26.278788248697918,0.720428466796875
242,Fiji,1967,25.563161214192707,-0.7156270345052107
242,Fiji,1968,26.348060607910156,0.7848993937174491
242,Fiji,1969,25.920814514160156,-0.42724609375
242,Fiji,1970,25.3838628133138,-0.5369517008463554
242,Fiji,1971,24.849777221679688,-0.5340855916341134
242,Fiji,1972,25.37579600016276,0.5260187784830741
242,Fiji,1973,26.411153157552082,1.0353571573893205
242,Fiji,1974,26.539751688639324,0.12859853108724195
242,Fiji,1975,26.131563822428387,-0.4081878662109375
242,Fiji,1976,25.34202829996745,-0.7895355224609375
242,Fiji,1977,25.670552571614582,0.32852427164713305
242,Fiji,1978,26.09296417236328,0.4224116007486991
242,Fiji,1979,25.868380228678387,-0.22458394368489465
242,Fiji,1980,25.965535481770832,0.09715525309244555
242,Fiji,1981,26.234690348307293,0.2691548665364607
242,Fiji,1982,25.822308858235676,-0.41238149007161695
242,Fiji,1983,25.115394592285156,-0.7069142659505196
242,Fiji,1984,26.678675333658855,1.563280741373699
242,Fiji,1985,26.320411682128906,-0.3582636515299491
242,Fiji,1986,25.97075907389323,-0.3496526082356759
242,Fiji,1987,25.453516642252605,-0.517242431640625
242,Fiji,1988,25.976519266764324,0.5230026245117188
242,Fiji,1989,26.393475850423176,0.4169565836588518
242,Fiji,1990,26.195416768391926,-0.19805908203125
242,Fiji,1991,25.984107971191406,-0.21130879720051965
242,Fiji,1992,26.388656616210938,0.40454864501953125
242,Fiji,1993,25.358042399088543,-1.0306142171223946
242,Fiji,1994,25.67382558186849,0.31578318277994555
242,Fiji,1995,26.665720621744793,0.9918950398763045
242,Fiji,1996,26.21788279215495,-0.44783782958984375
242,Fiji,1997,26.023956298828125,-0.1939264933268241
242,Fiji,1998,25.91576894124349,-0.1081873575846366
242,Fiji,1999,26.253011067708332,0.33724212646484375
242,Fiji,2000,25.714889526367188,-0.5381215413411446
242,Fiji,2001,25.781300862630207,0.06641133626301965
242,Fiji,2002,25.871103922526043,0.0898030598958357
242,Fiji,2003,26.549664815266926,0.678560892740883
242,Fiji,2004,26.415817260742188,-0.1338475545247384
242,Fiji,2005,26.5221684773763,0.1063512166341134
242,Fiji,2006,26.17493947347005,-0.34722900390625
242,Fiji,2007,26.03925069173177,-0.13568878173828125
242,Fiji,2008,26.968116760253906,0.9288660685221366
242,Fiji,2009,26.57195536295573,-0.3961613972981759
242,Fiji,2010,26.158767700195312,-0.41318766276041785
242,Fiji,2011,26.433725992838543,0.27495829264323035
242,Fiji,2012,26.05767313639323,-0.3760528564453125
242,Fiji,2013,26.173329671223957,0.1156565348307268
242,Fiji,2014,27.081614176432293,0.9082845052083357
834,Tanzania,1850,22.351321232057256,
834,Tanzania,1851,22.768973249868097,0.41765201781084116
834,Tanzania,1852,22.246639742379983,-0.5223335074881135
834,Tanzania,1853,22.588543788725946,0.34190404634596305
834,Tanzania,1854,22.10792662520579,-0.48061716352015793
834,Tanzania,1855,22.09761015923381,-0.010316465971978772
834,Tanzania,1856,22.312345101955113,0.21473494272130367
834,Tanzania,1857,22.327827177080362,0.015482075125248684
834,Tanzania,1858,22.472195867195694,0.14436869011533204
834,Tanzania,1859,22.46230496482038,-0.009890902375314425
834,Tanzania,1860,22.847080515791315,0.38477555097093585
834,Tanzania,1861,22.403178379470518,-0.4439021363207978
834,Tanzania,1862,22.548590687835826,0.14541230836530872
834,Tanzania,1863,22.74011603240186,0.19152534456603476
834,Tanzania,1864,22.720365994636865,-0.01975003776499662
834,Tanzania,1865,22.367334111781947,-0.3530318828549177
834,Tanzania,1866,22.49487046444015,0.12753635265820407
834,Tanzania,1867,22.52340158892419,0.02853112448404005
834,Tanzania,1868,22.678293594254583,0.15489200533039238
834,Tanzania,1869,22.45780696679824,-0.22048662745634218
834,Tanzania,1870,22.471500221192418,0.01369325439417679
834,Tanzania,1871,22.32814073497393,-0.1433594862184897
834,Tanzania,1872,22.730605769142826,0.40246503416889823
834,Tanzania,1873,22.808287869833634,0.07768210069080794
834,Tanzania,1874,22.52100892748378,-0.28727894234985385
834,Tanzania,1875,22.832003135513105,0.3109942080293244
834,Tanzania,1876,22.32562612759627,-0.5063770079168357
834,Tanzania,1877,22.30454881426464,-0.021077313331630876
834,Tanzania,1878,22.594050568767273,0.28950175450263416
834,Tanzania,1879,22.55103173706505,-0.04301883170222354
834,Tanzania,1880,22.662691774710698,0.11166003764564891
834,Tanzania,1881,22.839335755503026,0.17664398079232768
834,Tanzania,1882,22.559091074930052,-0.2802446805729737
834,Tanzania,1883,22.677500455062816,0.11840938013276414
834,Tanzania,1884,21.713924371208865,-0.9635760838539511
834,Tanzania,1885,22.46358135925391,0.7496569880450465
834,Tanzania,1886,22.371543627011846,-0.09203773224206557
834,Tanzania,1887,22.124490258070097,-0.24705336894174934
834,Tanzania,1888,22.699962061225037,0.5754718031549402
834,Tanzania,1889,21.968454659457052,-0.7315074017679848
834,Tanzania,1890,22.481768839575356,0.5133141801183037
834,Tanzania,1891,22.55397145022849,0.07220261065313593
834,Tanzania,1892,22.87526924385463,0.32129779362613675
834,Tanzania,1893,22.588285063196917,-0.28698418065771136
834,Tanzania,1894,22.529410868428425,-0.058874194768492316
834,Tanzania,1895,22.403936254665293,-0.12547461376313152
834,Tanzania,1896,22.320371833445392,-0.08356442121990071
834,Tanzania,1897,22.57236835000062,0.25199651655522715
834,Tanzania,1898,22.83186191714189,0.2594935671412699
834,Tanzania,1899,22.893301237763207,0.06143932062131796
834,Tanzania,1900,22.462036891502123,-0.43126434626108434
834,Tanzania,1901,22.43765232682708,-0.024384564675042242
834,Tanzania,1902,22.58548703335221,0.14783470652512776
834,Tanzania,1903,22.408965149005358,-0.176521884346851
834,Tanzania,1904,22.74375772981013,0.33479258080477337
834,Tanzania,1905,22.27540981357484,-0.4683479162352917
834,Tanzania,1906,22.661263229943973,0.38585341636913384
834,Tanzania,1907,22.29455008983929,-0.36671314010468237
834,Tanzania,1908,22.438406462797683,0.1438563729583926
834,Tanzania,1909,22.440638427914294,0.0022319651166107235
834,Tanzania,1910,22.588054249993544,0.14741582207924964
834,Tanzania,1911,22.768772983497858,0.1807187335043139
834,Tanzania,1912,22.20026110384269,-0.5685118796551691
834,Tanzania,1913,22.376947894984237,0.17668679114154884
834,Tanzania,1914,22.8486587466024,0.4717108516181625
834,Tanzania,1915,22.51971903460692,-0.32893971199548133
834,Tanzania,1916,22.264405737658375,-0.2553132969485432
834,Tanzania,1917,22.743297631991982,0.4788918943336071
834,Tanzania,1918,22.74647008995156,0.0031724579595788782
834,Tanzania,1919,22.556796207438495,-0.18967388251306616
834,Tanzania,1920,22.223192116295937,-0.33360409114255773
834,Tanzania,1921,22.6110692632264,0.3878771469304638
834,Tanzania,1922,22.468683558427013,-0.14238570479938772
834,Tanzania,1923,22.57815624283351,0.10947268440649793
834,Tanzania,1924,22.877393165484495,0.29923692265098367
834,Tanzania,1925,22.875516424067982,-0.0018767414165132834
834,Tanzania,1926,22.367657996834666,-0.507858427233316
834,Tanzania,1927,22.60452168181034,0.236863684975674
834,Tanzania,1928,22.66263344375497,0.0581117619446303
834,Tanzania,1929,22.66076172810699,-0.0018717156479794994
834,Tanzania,1930,22.680292921025117,0.01953119291812655
834,Tanzania,1931,22.304346244994633,-0.37594667603048393
834,Tanzania,1932,22.942383329263688,0.6380370842690546
834,Tanzania,1933,22.309394167443866,-0.6329891618198218
834,Tanzania,1934,22.64248016725885,0.3330859998149833
834,Tanzania,1935,23.061464799475562,0.4189846322167128
834,Tanzania,1936,22.804388379212437,-0.25707642026312527
834,Tanzania,1937,22.432769005848428,-0.37161937336400896
834,Tanzania,1938,22.55073419738682,0.11796519153839213
834,Tanzania,1939,22.428463290529972,-0.12227090685684772
834,Tanzania,1940,22.83978161490781,0.411318324377838
834,Tanzania,1941,22.52587476492788,-0.31390684997992935
834,Tanzania,1942,22.64035411904986,0.11447935412197907
834,Tanzania,1943,22.786487347858344,0.146133228808484
834,Tanzania,1944,22.822200088092043,0.035712740233698526
834,Tanzania,1945,22.742376952205756,-0.07982313588628642
834,Tanzania,1946,22.93720096514546,0.19482401293970497
834,Tanzania,1947,22.41366186661469,-0.5235390985307724
834,Tanzania,1948,21.932398439861917,-0.481263426752772
834,Tanzania,1949,23.108343895020557,1.1759454551586401
834,Tanzania,1950,22.943360808424135,-0.1649830865964219
834,Tanzania,1951,22.546245500340877,-0.3971153080832579
834,Tanzania,1952,22.75991570393008,0.21367020358920286
834,Tanzania,1953,23.007330559101092,0.24741485517101225
834,Tanzania,1954,22.58978733972961,-0.4175432193714812
834,Tanzania,1955,22.721402822471674,0.13161548274206325
834,Tanzania,1956,23.00551140277069,0.28410858029901576
834,Tanzania,1957,22.86107264310714,-0.1444387596635508
834,Tanzania,1958,22.739867944474256,-0.12120469863288363
834,Tanzania,1959,22.942108607402393,0.20224066292813703
834,Tanzania,1960,22.718671005299473,-0.22343760210291919
834,Tanzania,1961,22.490592856672695,-0.22807814862677844
834,Tanzania,1962,22.47277320844739,-0.017819648225305684
834,Tanzania,1963,22.472356404325662,-0.0004168041217269547
834,Tanzania,1964,22.5977139623656,0.1253575580399371
834,Tanzania,1965,22.627081795896654,0.029367833531054544
834,Tanzania,1966,22.7146088518449,0.08752705594824661
834,Tanzania,1967,22.523322678025178,-0.1912861738197229
834,Tanzania,1968,22.610630117715136,0.08730743968995824
834,Tanzania,1969,22.51513313830539,-0.09549697940974511
834,Tanzania,1970,22.666001917118848,0.15086877881345728
834,Tanzania,1971,23.007184351553633,0.3411824344347849
834,Tanzania,1972,22.805997001505435,-0.20118735004819754
834,Tanzania,1973,22.462657789888407,-0.3433392116170282
834,Tanzania,1974,22.841406411449253,0.3787486215608453
834,Tanzania,1975,22.495870214667715,-0.3455361967815378
834,Tanzania,1976,22.549583286121564,0.05371307145384918
834,Tanzania,1977,22.940084429136288,0.39050114301472405
834,Tanzania,1978,22.674239267638697,-0.26584516149759096
834,Tanzania,1979,22.962181070101156,0.28794180246245915
834,Tanzania,1980,22.704423473281086,-0.2577575968200705
834,Tanzania,1981,22.74008719561924,0.03566372233815329
834,Tanzania,1982,23.050212678115873,0.31012548249663396
834,Tanzania,1983,22.956486983652624,-0.09372569446324874
834,Tanzania,1984,22.728761857150104,-0.22772512650251997
834,Tanzania,1985,23.070200227125955,0.341438369975851
834,Tanzania,1986,22.66094473957602,-0.40925548754993457
834,Tanzania,1987,23.07993588259298,0.41899114301696017
834,Tanzania,1988,23.298329896448326,0.2183940138553453
834,Tanzania,1989,22.65056499218159,-0.6477649042667366
834,Tanzania,1990,23.096805195013747,0.4462402028321577
834,Tanzania,1991,23.622140136853872,0.525334941840125
834,Tanzania,1992,22.68402954349538,-0.9381105933584912
834,Tanzania,1993,23.372912250072527,0.6888827065771466
834,Tanzania,1994,22.990133785449174,-0.3827784646233532
834,Tanzania,1995,22.89725103073191,-0.09288275471726593
834,Tanzania,1996,23.309007704242074,0.4117566735101654
834,Tanzania,1997,23.141155028711015,-0.16785267553105854
834,Tanzania,1998,22.89861205106969,-0.2425429776413246
834,Tanzania,1999,22.94901666185561,0.05040461078591818
834,Tanzania,2000,22.77795941852992,-0.17105724332568784
834,Tanzania,2001,23.365484867353832,0.5875254488239108
834,Tanzania,2002,23.53168240051512,0.16619753316128794
834,Tanzania,2003,23.33189622654777,-0.19978617396735032
834,Tanzania,2004,23.623828472553104,0.2919322460053344
834,Tanzania,2005,23.29691702188619,-0.32691145066691263
834,Tanzania,2006,23.124670040884613,-0.1722469810015781
834,Tanzania,2007,23.566535853359955,0.44186581247534207
834,Tanzania,2008,23.065275642073242,-0.5012602112867128
834,Tanzania,2009,23.48628961246816,0.4210139703949167
834,Tanzania,2010,23.553722570638794,0.06743295817063455
834,Tanzania,2011,23.247064648139016,-0.3066579224997774
834,Tanzania,2012,23.693936518602587,0.44687187046357124
834,Tanzania,2013,24.232424228428894,0.5384877098263061
834,Tanzania,2014,23.656693324448643,-0.5757309039802507
732,W. Sahara,1850,25.529323181782818,
732,W. Sahara,1851,24.778308278989673,-0.7510149027931448
732,W. Sahara,1852,24.72240331913734,-0.05590495985233446
732,W. Sahara,1853,23.997081889189946,-0.7253214299473925
732,W. Sahara,1854,24.83973048659533,0.8426485974053826
732,W. Sahara,1855,24.30806807941288,-0.5316624071824485
732,W. Sahara,1856,25.71407795857886,1.4060098791659783
732,W. Sahara,1857,25.69239081026294,-0.021687148315919558
732,W. Sahara,1858,24.75438377390157,-0.9380070363613697
732,W. Sahara,1859,24.677665994666594,-0.07671777923497558
732,W. Sahara,1860,24.93785097409487,0.2601849794282778
732,W. Sahara,1861,23.974884544515877,-0.9629664295789944
732,W. Sahara,1862,24.682501634695296,0.7076170901794185
732,W. Sahara,1863,24.83365034763457,0.1511487129392748
732,W. Sahara,1864,24.76151152693096,-0.07213882070361066
732,W. Sahara,1865,24.153760259935748,-0.6077512669952121
732,W. Sahara,1866,24.692251410053505,0.538491150117757
732,W. Sahara,1867,24.992000369214967,0.2997489591614624
732,W. Sahara,1868,24.26065326368772,-0.7313471055272487
732,W. Sahara,1869,24.904404601577028,0.6437513378893094
732,W. Sahara,1870,24.28095214143525,-0.6234524601417775
732,W. Sahara,1871,24.42925275202511,0.14830061058986033
732,W. Sahara,1872,24.776104373492405,0.34685162146729454
732,W. Sahara,1873,25.030444379146484,0.254340005654079
732,W. Sahara,1874,24.297455651550024,-0.7329887275964602
732,W. Sahara,1875,23.55721317745593,-0.7402424740940923
732,W. Sahara,1876,23.831735935997397,0.27452275854146535
732,W. Sahara,1877,24.056133468336245,0.2243975323388483
732,W. Sahara,1878,24.78503574989853,0.7289022815622843
732,W. Sahara,1879,25.19699020483967,0.4119544549411387
732,W. Sahara,1880,24.94006237919223,-0.25692782564743766
732,W. Sahara,1881,24.356521377420137,-0.5835410017720939
732,W. Sahara,1882,24.497893325395665,0.14137194797552866
732,W. Sahara,1883,25.249865745375676,0.7519724199800102
732,W. Sahara,1884,25.0659464323887,-0.18391931298697628
732,W. Sahara,1885,25.196971036209444,0.13102460382074455
732,W. Sahara,1886,24.28138058902672,-0.9155904471827228
732,W. Sahara,1887,24.226257819826174,-0.055122769200547594
732,W. Sahara,1888,25.20090645178742,0.974648631961248
732,W. Sahara,1889,24.087400774878358,-1.1135056769090639
732,W. Sahara,1890,24.11813440217402,0.03073362729566398
732,W. Sahara,1891,25.176784157036007,1.0586497548619853
732,W. Sahara,1892,24.259806454292306,-0.9169777027437007
732,W. Sahara,1893,25.086693143073827,0.8268866887815207
732,W. Sahara,1894,24.521615991939985,-0.5650771511338419
732,W. Sahara,1895,24.487922978470156,-0.033693013469829225
732,W. Sahara,1896,24.83373803472919,0.34581505625903475
732,W. Sahara,1897,25.03233844411716,0.19860040938796786
732,W. Sahara,1898,25.307774373151172,0.27543592903401404
732,W. Sahara,1899,24.974411298515818,-0.3333630746353542
732,W. Sahara,1900,25.363924646802843,0.389513348287025
732,W. Sahara,1901,24.938832523498565,-0.42509212330427815
732,W. Sahara,1902,24.381371346005313,-0.5574611774932521
732,W. Sahara,1903,24.26467426740368,-0.11669707860163214
732,W. Sahara,1904,25.364396737075793,1.0997224696721126
732,W. Sahara,1905,25.269351225368098,-0.0950455117076956
732,W. Sahara,1906,24.160888774825537,-1.1084624505425609
732,W. Sahara,1907,24.570664836727328,0.40977606190179117
732,W. Sahara,1908,24.870154298491013,0.2994894617636845
732,W. Sahara,1909,24.36962654683387,-0.5005277516571418
732,W. Sahara,1910,25.051263294790903,0.6816367479570324
732,W. Sahara,1911,25.508903978138836,0.4576406833479325
732,W. Sahara,1912,24.82720576866336,-0.6816982094754742
732,W. Sahara,1913,24.980777472904055,0.15357170424069366
732,W. Sahara,1914,24.88683613524179,-0.09394133766226531
732,W. Sahara,1915,24.42387338808504,-0.4629627471567517
732,W. Sahara,1916,24.24753889819119,-0.17633448989384704
732,W. Sahara,1917,24.216523291870715,-0.031015606320476508
732,W. Sahara,1918,25.21882683904897,1.0023035471782542
732,W. Sahara,1919,25.56396531922003,0.3451384801710624
732,W. Sahara,1920,24.210835550420132,-1.3531297687998993
732,W. Sahara,1921,24.22420742494896,0.013371874528829153
732,W. Sahara,1922,24.755021845677717,0.5308144207287562
732,W. Sahara,1923,24.786632196467867,0.03161035079014951
732,W. Sahara,1924,24.25249441203518,-0.5341377844326871
732,W. Sahara,1925,25.087611953175017,0.8351175411398373
732,W. Sahara,1926,24.904800726488073,-0.18281122668694394
732,W. Sahara,1927,25.143410319363426,0.23860959287535266
732,W. Sahara,1928,25.67743550172328,0.534025182359855
732,W. Sahara,1929,24.977368159587822,-0.7000673421354584
732,W. Sahara,1930,25.4786171682876,0.5012490086997765
732,W. Sahara,1931,25.035563201202454,-0.4430539670851452
732,W. Sahara,1932,24.607412505906865,-0.4281506952955887
732,W. Sahara,1933,24.415010142412736,-0.19240236349412854
732,W. Sahara,1934,24.979448569956343,0.5644384275436067
732,W. Sahara,1935,26.043710554726985,1.064261984770642
732,W. Sahara,1936,25.65597907470637,-0.38773148002061575
732,W. Sahara,1937,25.815892686378564,0.1599136116721951
732,W. Sahara,1938,25.29932383009437,-0.516568856284195
732,W. Sahara,1939,25.240841661864582,-0.058482168229787135
732,W. Sahara,1940,25.526649160692358,0.2858074988277757
732,W. Sahara,1941,24.49954370060628,-1.0271054600860765
732,W. Sahara,1942,24.885458774470596,0.38591507386431445
732,W. Sahara,1943,24.790091472612264,-0.09536730185833164
732,W. Sahara,1944,25.458407163062446,0.6683156904501821
732,W. Sahara,1945,24.449600347920864,-1.0088068151415825
732,W. Sahara,1946,25.941537621442222,1.4919372735213585
732,W. Sahara,1947,25.186578967682593,-0.7549586537596298
732,W. Sahara,1948,24.082903233100932,-1.1036757345816604
732,W. Sahara,1949,24.459295842182062,0.3763926090811296
732,W. Sahara,1950,24.13103747710996,-0.32825836507210227
732,W. Sahara,1951,24.92569868813214,0.7946612110221807
732,W. Sahara,1952,25.029595078446807,0.10389639031466658
732,W. Sahara,1953,24.92753875317986,-0.10205632526694686
732,W. Sahara,1954,25.30356082681072,0.3760220736308604
732,W. Sahara,1955,24.54699062241582,-0.756570204394901
732,W. Sahara,1956,24.79424859883063,0.2472579764148115
732,W. Sahara,1957,24.927713507905107,0.13346490907447617
732,W. Sahara,1958,24.576247881564,-0.35146562634110623
732,W. Sahara,1959,25.03852017066022,0.4622722890962194
732,W. Sahara,1960,25.27220388235077,0.23368371169054925
732,W. Sahara,1961,24.8921054449258,-0.3800984374249694
732,W. Sahara,1962,23.84010878604346,-1.0519966588823415
732,W. Sahara,1963,24.808427287469456,0.9683185014259976
732,W. Sahara,1964,24.35784066171668,-0.4505866257527771
732,W. Sahara,1965,24.621914723050434,0.2640740613337549
732,W. Sahara,1966,24.21912536101914,-0.40278936203129234
732,W. Sahara,1967,24.800834020188958,0.5817086591698164
732,W. Sahara,1968,24.597025831451592,-0.20380818873736573
732,W. Sahara,1969,25.60922196645444,1.0121961350028492
732,W. Sahara,1970,24.742973870383512,-0.8662480960709296
732,W. Sahara,1971,25.374552913118347,0.6315790427348347
732,W. Sahara,1972,24.433813599772318,-0.9407393133460289
732,W. Sahara,1973,24.600334520298436,0.16652092052611778
732,W. Sahara,1974,24.59683115122809,-0.00350336907034432
732,W. Sahara,1975,24.684926484294735,0.08809533306664363
732,W. Sahara,1976,25.04735639700581,0.3624299127110753
732,W. Sahara,1977,25.285405550862702,0.23804915385689185
732,W. Sahara,1978,25.179505698756596,-0.10589985210610564
732,W. Sahara,1979,24.472881213488737,-0.7066244852678594
732,W. Sahara,1980,24.75064045043194,0.27775923694320426
732,W. Sahara,1981,24.80720005987136,0.05655960943941807
732,W. Sahara,1982,24.242413966434174,-0.5647860934371849
732,W. Sahara,1983,25.661553898196406,1.4191399317622313
732,W. Sahara,1984,25.375834925913008,-0.28571897228339793
732,W. Sahara,1985,25.00592400871733,-0.3699109171956785
732,W. Sahara,1986,25.29501527209598,0.2890912633786513
732,W. Sahara,1987,25.211452425679937,-0.08356284641604361
732,W. Sahara,1988,25.17593669629703,-0.035515729382908034
732,W. Sahara,1989,25.68624437475248,0.510307678455451
732,W. Sahara,1990,25.845431937097842,0.15918756234536247
732,W. Sahara,1991,25.362645154339717,-0.4827867827581258
732,W. Sahara,1992,26.019514228873092,0.6568690745333754
732,W. Sahara,1993,25.270039488936717,-0.7494747399363746
732,W. Sahara,1994,25.1115245290575,-0.15851495987921638
732,W. Sahara,1995,24.91412462114773,-0.19739990790976947
732,W. Sahara,1996,24.70049547168641,-0.2136291494613225
732,W. Sahara,1997,25.64504560185844,0.9445501301720292
732,W. Sahara,1998,25.999923758664163,0.3548781568057251
732,W. Sahara,1999,25.138817361845643,-0.8611063968185206
732,W. Sahara,2000,25.377532486259955,0.23871512441431264
732,W. Sahara,2001,25.931720517261954,0.5541880310019991
732,W. Sahara,2002,25.716502751765166,-0.21521776549678862
732,W. Sahara,2003,26.22332961429582,0.5068268625306551
732,W. Sahara,2004,25.833133974194183,-0.39019564010163776
732,W. Sahara,2005,25.398373179477563,-0.4347607947166203
732,W. Sahara,2006,25.501403077854146,0.10302989837658316
732,W. Sahara,2007,26.920898337486815,1.4194952596326686
732,W. Sahara,2008,26.091267897675262,-0.8296304398115524
732,W. Sahara,2009,26.023283962075187,-0.06798393560007554
